,commutepublic_1,equipten,tollten,card2type_3,tenure,bfast_2,card2benefit_3,reason_2,card2_2,cars_1,creddebt,polcontrib_1,pets_small,longmon,ownpda_1,age,townsize_3.0,spousedcat_5,card_3,ownvcr_1,card2_5,commute_2,debtinc,tollmon,card2type_2,vote_1,forward_1,card2benefit_2,ownipod_1,reason_9,inccat_5,carcatvalue_1,spousedcat_4,commuterail_1,employ,card2_3,townsize_4.0,polparty_1,card_2,spousedcat_1,telecommute_1,agecat_6,response_01_1,response_02_1,owncd_1,carown_0,card2fee_1,ownpc_1,cars_7,agecat_3,longten,spousedcat_2,commutemotorcycle_1,spousedcat_3,wireten,carvalue,cardtype_4,card2tenure,carown_1,equipmon,hourstv,cardfee_1,cars_4,income,cars_6,cars_5,cars_2,agecat_5,townsize_2.0,jobsat_4,townsize_5.0,pets_saltfish,cardtenure,region_3,cardten,voice_1,retire_1,othdebt,churn_1,card2benefit_4,ed,card2_4,owngame_1,cardmon,polview_6,reason_4,commute_4,confer_1,pets,edcat_5,carcatvalue_3,pets_freshfish,commutebus_1,commute_3,cardtype_3,spoused,response_03_1,region_4,address,commute_10,commute_8,commutetime,card_5,union_1,card_4,owntv_1,edcat_4,reside,tollfree_1,wiremon,commute_9
200,0,136.0,37.75,0,4,0,0,0,0,0,3.605715,0,0,3.05,1,36,0,0,0,1,0,0,26.350000000000005,9.75,1,1,1,0,1,1,0,1,0,0,2.0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,8.35,0,0,0,69.15,13.100000000000001,1,2,0,39.4,23,0,1,29.0,0,0,0,0,0,0,1,0,3,0,100.0,0,0,5.2972850000000005,1,0,18,0,1,34.75,0,0,0,1,2.0,0,0,0,0,0,0,-1,0,0,13.0,0,0,31.0,0,0,1,1,1,1,1,24.15,0
201,0,0.0,0.0,1,35,0,0,0,0,0,0.45091200000000004,1,0,13.45,0,39,0,0,0,1,0,0,13.200000000000001,0.0,0,1,0,1,1,0,0,0,0,0,3.0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,476.0,0,0,0,0.0,-1.0,0,15,0,0.0,19,0,0,28.0,0,0,0,0,0,0,0,0,16,0,0.0,0,0,3.245088,1,0,15,0,0,0.0,1,0,0,1,0.0,0,0,0,1,1,0,10,0,1,15.0,0,0,35.0,0,1,0,1,0,4,0,0.0,0
202,0,0.0,1007.3,0,53,0,0,0,1,0,2.277254,0,0,14.1,0,55,0,0,0,1,0,0,14.2,18.25,0,1,1,1,0,1,0,1,0,1,3.0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,734.0,0,0,0,0.0,14.700000000000001,0,24,0,0.0,21,0,0,29.0,0,0,1,1,0,0,0,0,21,0,595.0,0,0,1.8407459999999993,0,0,12,0,0,13.0,0,0,0,1,0.0,0,0,0,0,0,0,11,0,0,20.0,0,0,21.0,0,0,1,1,0,2,1,0.0,0
203,0,0.0,0.0,0,64,0,1,0,1,1,0.5122439999999999,0,0,11.5,0,65,1,0,0,1,0,0,5.1,0.0,0,0,1,0,1,1,0,1,0,0,15.0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,745.95,0,1,0,0.0,8.1,1,20,0,0.0,18,0,0,18.0,0,0,0,0,0,0,0,0,26,1,495.0,0,1,0.405756,0,0,13,0,0,8.25,0,0,0,1,5.0,0,0,3,1,0,0,-1,0,0,24.0,0,1,20.0,0,1,1,1,0,1,0,0.0,0
204,0,0.0,0.0,0,72,1,0,0,0,1,0.01862,0,0,20.75,0,73,0,0,0,1,0,0,1.9,0.0,0,1,0,1,0,1,0,1,0,0,9.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1519.0,1,0,0,0.0,6.6000000000000005,1,29,1,0.0,22,0,0,14.0,0,0,0,0,0,0,0,0,37,0,2645.0,0,1,0.24738000000000002,0,0,10,0,1,36.25,1,0,0,0,1.0,0,0,0,1,0,0,14,0,0,41.0,0,1,27.0,0,0,1,1,0,2,0,0.0,0
205,0,0.0,0.0,0,59,0,1,0,0,0,3.1752,0,0,12.6,0,34,0,0,0,1,0,0,18.0,0.0,0,0,0,0,0,1,0,1,0,0,10.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,670.45,0,0,1,0.0,17.1,1,16,1,0.0,13,1,0,36.0,0,0,1,0,0,0,0,0,16,1,1400.0,0,0,3.3047999999999997,0,0,15,0,0,22.25,0,0,1,0,1.0,0,0,0,1,0,0,15,0,0,9.0,0,0,33.0,0,0,0,1,0,6,0,0.0,0
206,0,1010.0,0.0,1,42,1,0,0,0,1,4.58127075,0,0,11.0,0,67,0,0,0,1,0,1,8.4,0.0,0,1,0,0,1,1,1,0,0,0,7.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,427.7,0,1,0,0.0,58.6,0,14,1,24.25,24,1,0,131.5,0,0,0,0,0,0,0,0,22,0,0.0,0,0,5.183808000000001,0,0,19,1,0,0.0,0,0,0,0,0.0,0,1,0,0,0,0,-1,0,0,36.0,0,0,23.0,0,0,0,1,1,1,0,0.0,0
207,0,0.0,0.0,0,35,0,0,1,0,0,4.58127075,1,0,8.6,0,54,0,0,0,1,0,0,9.9,0.0,1,1,0,1,0,0,0,0,0,0,19.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,328.3,0,0,0,0.0,43.5,1,12,1,0.0,21,0,1,84.0,0,0,0,1,0,0,1,0,8,0,0.0,0,0,3.4760880000000007,0,0,12,0,0,0.0,0,0,0,0,0.0,0,1,0,0,0,0,-1,0,0,21.0,0,0,25.0,0,0,0,1,0,2,0,0.0,0
208,1,1275.40625,1132.7,0,46,0,0,0,0,0,1.703808,0,0,13.05,0,31,1,0,0,1,0,0,15.299999999999999,26.25,0,1,0,0,1,1,0,1,0,0,1.0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,579.1,0,0,0,224.90625,13.700000000000001,0,13,1,43.3,20,0,0,32.0,0,0,1,0,0,0,0,0,13,1,575.0,1,0,3.192192,1,1,16,0,1,12.5,0,0,0,1,1.0,0,0,0,0,0,0,-1,0,0,7.0,0,0,23.0,0,0,1,1,0,1,1,46.7,0
209,0,655.2,0.0,0,21,1,1,0,0,1,1.045572,1,0,7.85,0,66,0,0,0,1,0,0,17.8,0.0,0,1,0,0,1,1,0,1,1,0,2.0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,149.1,0,0,0,0.0,6.9,1,8,0,34.55,21,0,0,22.0,0,0,0,0,1,0,0,0,9,0,0.0,0,1,2.870428,0,0,22,1,1,0.0,0,0,1,0,12.0,1,0,9,1,0,0,19,0,0,21.0,0,0,14.0,0,0,0,1,0,2,0,0.0,0
210,0,1275.40625,0.0,1,60,0,0,1,0,0,2.227368,0,0,9.9,0,51,1,0,0,1,0,0,5.8999999999999995,0.0,0,0,1,0,1,0,1,0,1,0,23.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,592.8,0,0,0,224.90625,63.949999999999996,0,24,1,36.75,13,0,0,131.5,0,0,0,1,0,1,0,0,30,0,1365.0,0,0,6.209631999999999,0,1,19,0,1,23.25,0,0,0,0,0.0,0,1,0,0,0,1,19,0,0,24.0,0,0,20.0,0,0,1,1,1,2,0,34.5,0
211,0,213.4,143.75,0,8,0,0,0,0,0,0.099792,1,0,2.75,0,35,0,0,0,1,0,0,2.4,16.5,0,1,0,1,0,1,0,1,0,0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14.25,0,0,0,150.4,8.3,1,3,1,28.85,19,0,0,22.0,0,0,1,0,0,0,0,0,3,0,45.0,0,0,0.42820800000000003,0,0,17,0,1,4.5,0,0,0,1,5.0,0,0,4,0,0,0,-1,0,1,10.0,0,0,31.0,0,0,1,1,1,2,1,22.1,0
212,0,1275.40625,1063.3,0,55,1,0,0,1,0,2.6448,0,0,23.3,1,47,1,0,0,1,0,0,11.4,19.75,0,0,1,0,1,1,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1331.2,1,0,0,224.90625,24.3,0,17,1,40.25,22,0,0,50.0,0,0,0,0,0,0,0,0,23,0,600.0,1,0,3.0552,0,0,16,0,1,10.25,0,0,0,1,3.0,0,0,0,1,0,0,13,0,1,23.0,0,0,29.0,0,0,1,1,0,3,1,50.6,0
213,0,0.0,0.0,0,35,0,0,0,0,0,1.483944,0,0,6.05,0,65,0,0,0,1,0,0,14.6,0.0,0,1,0,0,0,1,0,0,0,0,3.0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,210.45,0,0,0,0.0,-1.0,0,7,0,0.0,15,0,0,42.0,0,0,0,0,0,0,1,0,8,0,0.0,0,0,4.6480559999999995,0,1,16,0,0,0.0,0,0,0,0,5.0,0,0,5,0,0,0,-1,0,0,18.0,0,1,33.0,0,0,1,1,0,1,0,0.0,0
214,0,0.0,306.6,0,29,0,1,0,1,1,0.132132,0,0,6.35,0,23,1,0,0,1,0,0,3.3000000000000003,11.75,1,1,1,0,0,0,0,1,1,0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,190.0,0,0,0,0.0,9.700000000000001,1,5,1,0.0,20,0,0,13.0,0,0,0,0,0,0,0,0,5,0,0.0,0,0,0.296868,1,0,18,0,1,0.0,0,0,0,0,0.0,0,0,0,0,0,0,17,0,0,4.0,0,0,26.0,1,0,0,1,1,4,1,0.0,0
215,0,0.0,2213.625,0,61,0,0,0,0,0,1.18932,0,0,12.15,1,34,0,0,0,1,0,0,5.3,37.75,0,1,1,0,1,0,0,0,1,1,5.0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,714.75,0,0,0,224.90625,29.1,0,16,1,0.0,19,0,0,55.0,0,0,0,0,0,0,0,0,16,0,1695.0,1,0,1.72568,1,1,18,0,1,27.25,0,0,0,1,0.0,0,0,0,0,0,0,19,0,0,15.0,0,0,23.0,0,1,1,1,1,5,1,52.40625,0
216,0,0.0,2213.625,1,72,1,0,0,0,1,0.096186,0,0,32.825,0,78,0,0,0,1,0,0,12.3,61.25,0,0,1,1,0,1,0,1,0,0,34.5,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,2126.825,0,0,0,0.0,9.9,0,30,0,0.0,27,0,0,23.0,0,0,0,0,1,1,0,0,39,0,2700.0,0,1,2.732814,0,0,8,0,0,42.0,0,0,0,1,8.0,0,0,7,0,1,0,-1,0,0,43.0,0,0,21.0,1,0,0,1,0,1,1,0.0,0
217,0,0.0,1808.65,0,72,1,0,0,0,1,0.066675,1,0,32.825,0,68,0,0,0,1,0,0,3.5000000000000004,25.5,0,0,0,0,0,1,0,1,0,0,7.0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,2126.825,0,0,0,0.0,4.2,0,30,0,0.0,18,1,0,15.0,0,0,0,0,0,0,0,0,40,0,1085.0,0,1,0.45832500000000004,0,0,13,0,0,15.25,0,0,0,0,0.0,0,0,0,0,0,0,10,0,0,26.0,0,0,32.0,0,0,1,1,0,2,1,0.0,0
218,0,0.0,0.0,0,7,0,1,0,0,1,2.526525,0,0,4.05,0,47,0,0,0,1,0,0,19.7,0.0,1,0,0,0,0,1,0,0,0,0,8.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,27.5,0,0,0,0.0,25.3,0,6,1,0.0,17,0,0,45.0,0,0,0,0,0,0,0,0,4,0,0.0,0,0,6.338475000000001,0,0,15,0,1,0.0,0,0,0,0,2.0,0,0,0,0,1,0,-1,0,0,24.0,0,0,14.0,0,1,1,1,0,1,0,0.0,0
219,0,0.0,1846.8,0,51,0,0,0,0,0,0.8512000000000001,0,0,10.45,0,33,0,0,1,1,0,0,13.3,35.25,0,0,1,0,0,0,0,1,0,0,8.0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,551.3,0,0,0,0.0,11.600000000000001,0,15,0,0.0,17,0,0,20.0,0,0,1,0,1,0,0,0,15,0,0.0,0,0,1.8088000000000002,0,0,16,0,1,0.0,0,0,0,0,1.0,0,0,0,0,0,0,-1,0,0,9.0,0,0,17.0,0,1,0,1,0,1,1,0.0,0
220,0,1042.25,652.9,0,28,0,0,0,0,0,0.7396800000000001,1,0,8.35,1,36,0,0,1,1,0,0,13.4,24.0,0,1,1,1,1,1,0,1,0,0,2.0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,254.0,0,0,0,224.90625,14.3,0,10,1,38.1,23,0,0,48.0,0,0,1,0,0,0,1,0,8,0,465.0,0,0,5.6923200000000005,0,0,21,0,1,15.0,0,0,0,0,1.0,1,0,0,1,0,1,-1,0,0,10.0,0,0,39.0,0,0,0,1,0,1,1,38.9,0
221,0,0.0,0.0,0,42,0,0,0,0,0,1.328208,1,0,7.75,1,32,0,0,0,1,0,0,6.7,0.0,0,1,1,1,0,0,0,1,0,0,5.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,338.2,1,0,0,0.0,19.1,0,12,1,0.0,13,0,0,42.0,0,0,0,0,1,1,0,0,14,0,0.0,0,0,1.485792,0,0,16,1,0,0.0,1,0,0,1,0.0,0,0,0,0,0,0,13,0,0,7.0,0,0,30.0,0,0,0,1,0,2,0,0.0,0
222,0,0.0,0.0,0,54,1,0,0,0,0,1.62225,0,0,13.3,0,64,0,0,0,1,0,0,7.5,0.0,0,1,0,1,1,1,0,0,1,0,10.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,692.0,0,0,0,0.0,-1.0,1,19,0,0.0,19,0,0,35.0,0,0,0,1,0,0,0,0,30,0,0.0,0,0,1.00275,0,0,16,0,1,0.0,0,0,1,0,1.0,0,0,0,1,0,0,18,0,0,29.0,0,0,15.0,0,0,0,1,0,2,0,0.0,0
223,0,0.0,431.8,0,21,1,1,0,1,0,1.17648,0,0,6.25,0,54,0,0,1,1,0,0,9.0,20.75,0,1,1,0,1,1,0,1,0,0,5.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,133.1,1,0,0,0.0,15.9,1,6,1,0.0,16,1,0,38.0,0,0,1,1,0,0,0,0,10,0,1060.0,0,0,2.24352,0,0,15,0,0,55.0,0,0,0,0,1.0,0,0,0,0,0,0,12,0,0,13.0,0,0,21.0,0,0,0,1,0,4,1,0.0,0
224,0,0.0,708.95,0,34,0,0,0,1,0,1.5694140000000003,0,0,10.3,0,62,0,0,0,1,0,0,7.9,22.0,1,1,1,0,0,1,0,0,0,1,5.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,322.5,0,0,1,224.90625,24.3,0,7,1,0.0,14,1,0,66.0,0,0,0,1,0,0,0,0,10,0,625.0,1,0,3.6445860000000003,0,1,17,0,1,19.0,0,0,0,1,0.0,0,0,0,0,0,0,16,0,0,13.0,0,0,13.0,0,0,1,1,1,2,1,24.25,0
225,0,0.0,0.0,0,6,0,0,0,0,0,0.10127000000000001,0,0,13.35,0,18,0,0,0,1,0,0,4.1000000000000005,0.0,1,0,0,0,0,1,0,1,0,1,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,75.25,0,0,1,0.0,8.700000000000001,1,0,1,0.0,32,0,0,19.0,0,1,0,0,0,0,1,0,0,0,0.0,0,0,0.67773,1,1,13,0,1,0.0,0,0,0,0,2.0,0,0,1,0,0,0,15,0,0,0.0,0,0,24.0,1,0,0,1,0,6,0,0.0,0
226,0,0.0,0.0,0,45,1,0,0,1,1,0.06052,0,0,14.75,0,79,0,0,1,0,0,0,6.800000000000001,0.0,1,0,0,1,0,1,0,1,0,0,13.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,687.25,1,0,0,0.0,4.2,0,13,1,0.0,15,0,0,10.0,0,0,0,0,0,0,0,0,19,0,0.0,0,1,0.61948,0,0,12,0,0,0.0,0,0,0,0,4.0,0,0,0,0,0,0,12,0,0,24.0,0,0,27.0,0,0,0,1,0,2,0,0.0,0
227,0,0.0,0.0,0,65,0,0,0,0,1,0.31718399999999997,0,0,16.3,0,70,1,0,0,1,0,0,11.799999999999999,0.0,0,1,0,0,1,1,0,1,0,0,22.0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1028.05,1,0,0,0.0,11.600000000000001,0,23,0,0.0,16,0,0,21.0,0,0,0,0,0,0,0,0,33,0,700.0,0,1,2.1608159999999996,0,1,14,0,1,11.0,1,0,1,0,1.0,0,0,0,1,0,0,14,0,0,45.0,0,0,19.0,0,0,1,1,0,3,0,0.0,0
228,0,1270.7,0.0,0,51,1,0,1,0,0,2.73714,0,0,12.35,0,42,0,0,0,1,0,0,7.000000000000001,0.0,1,1,0,0,1,0,0,0,0,0,12.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,624.4,0,0,0,0.0,63.949999999999996,0,20,1,24.85,18,0,0,114.0,0,0,1,0,0,1,0,0,22,0,815.0,0,0,5.24286,0,0,17,0,1,16.75,0,0,0,0,0.0,0,1,0,0,0,1,-1,0,0,7.0,0,0,28.0,0,0,1,1,1,2,0,0.0,0
229,0,0.0,1027.6,0,38,0,0,0,0,0,1.6420500000000002,0,0,10.4,1,69,1,0,1,1,0,0,5.0,27.5,0,1,1,1,0,1,0,1,0,0,8.0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,388.95,0,0,0,0.0,16.3,1,9,1,0.0,16,1,0,41.0,0,0,0,0,0,1,0,0,15,0,410.0,1,0,0.40795000000000003,0,0,10,1,0,11.0,1,0,0,1,0.0,0,0,0,0,0,0,-1,0,1,13.0,0,0,27.0,0,0,0,1,0,1,1,0.0,0
230,0,431.85,0.0,1,14,0,0,1,0,0,0.9834109999999999,1,0,4.2,0,24,0,0,0,1,0,0,14.299999999999999,0.0,0,0,0,0,1,0,0,1,0,1,0.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,81.55,0,0,0,0.0,12.0,0,3,1,32.85,17,0,1,23.0,0,0,0,0,1,0,0,0,7,0,95.0,0,0,2.305589,1,1,18,1,1,6.75,0,0,0,0,12.5,0,0,9,0,0,0,-1,1,0,2.0,0,0,28.0,0,0,0,1,1,1,0,0.0,0
231,0,0.0,11.75,0,1,0,0,0,0,0,0.135828,0,0,2.8,0,26,0,0,0,0,1,0,3.3000000000000003,11.75,1,1,1,0,1,0,0,1,0,0,1.0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,2.8,1,0,0,21.25,11.100000000000001,0,2,1,0.0,8,0,0,21.0,0,0,1,0,0,1,0,0,1,1,9.5,1,0,0.557172,1,1,16,0,1,9.5,1,0,0,1,0.0,0,0,0,1,0,0,14,0,0,6.0,0,0,34.0,0,0,1,0,0,3,1,21.25,0
232,0,0.0,2213.625,0,70,0,0,0,0,1,4.58127075,0,0,18.55,0,61,0,0,0,1,0,0,26.350000000000005,61.25,1,0,1,1,0,1,0,0,0,0,27.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1352.1,0,0,0,224.90625,34.6,0,28,1,0.0,17,0,0,110.0,0,0,0,1,0,1,0,0,34,0,1025.0,1,0,9.316497750000002,0,0,13,0,0,14.25,0,0,1,1,10.0,0,0,8,1,0,0,-1,1,0,28.0,0,0,24.0,0,0,1,1,0,2,1,45.5,0
233,0,634.55,0.0,0,19,0,0,0,0,0,0.494856,0,0,5.55,0,36,0,0,0,1,0,0,7.9,0.0,1,1,0,1,1,1,0,0,0,0,4.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,80.2,0,0,0,0.0,-1.0,0,5,0,35.85,18,0,0,29.0,0,0,0,0,1,0,0,0,6,0,0.0,0,0,1.796144,0,0,19,0,1,0.0,0,0,0,0,0.0,0,0,0,0,0,0,-1,0,0,14.0,0,1,22.0,0,0,0,1,1,5,0,0.0,0
234,0,0.0,1876.85,1,48,1,0,0,0,0,1.2068639999999997,0,0,7.45,0,68,0,0,0,1,0,0,8.7,39.75,0,1,1,0,0,1,0,0,0,0,12.0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,356.55,0,1,0,0.0,46.7,0,16,1,0.0,28,0,0,102.0,0,0,0,0,0,0,0,0,23,0,1520.0,0,0,7.667135999999999,0,0,11,1,0,32.25,0,0,0,1,1.0,0,1,0,0,0,0,-1,0,0,40.0,0,0,17.0,0,0,0,1,0,1,1,0.0,0
235,0,194.45,121.4,1,6,0,0,0,1,0,0.391996,0,0,4.05,1,35,0,0,0,1,0,0,5.8999999999999995,23.75,0,0,1,1,0,1,0,1,0,0,4.0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,16.75,0,0,0,114.85,12.0,0,4,1,34.1,22,0,0,22.0,0,0,1,0,0,0,0,0,4,0,65.0,1,0,0.906004,0,0,14,0,0,14.75,0,0,0,1,1.0,0,0,0,1,0,0,-1,0,0,5.0,0,0,29.0,0,0,1,1,0,1,1,25.85,0
236,0,0.0,1091.7,1,36,0,0,0,0,0,1.168272,1,0,7.4,0,55,0,0,0,1,0,0,6.1,30.5,0,0,1,1,0,1,0,0,0,0,14.0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,267.45,1,1,0,0.0,24.5,0,12,1,0.0,17,0,0,42.0,0,1,0,1,0,0,1,0,15,0,190.0,1,0,1.3937279999999999,0,0,10,0,0,6.25,0,0,0,1,0.0,0,0,0,1,0,1,14,0,0,32.0,0,0,18.0,0,1,0,1,0,2,1,0.0,0
237,0,0.0,672.25,0,58,1,0,0,0,0,2.6283600000000003,1,0,22.45,0,49,0,0,0,1,1,0,14.899999999999999,12.0,0,0,0,0,1,1,0,1,0,0,6.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1295.0,0,0,0,0.0,17.8,0,21,1,0.0,10,0,0,36.0,0,0,0,0,0,0,0,0,29,0,625.0,1,0,2.7356399999999996,0,0,12,0,1,11.25,0,0,0,0,9.0,0,0,9,0,0,1,-1,0,0,20.0,0,0,27.0,0,0,0,1,0,1,1,0.0,0
238,0,958.25,0.0,0,31,0,0,0,1,1,0.443992,1,0,7.35,0,20,0,0,0,1,0,0,4.6,0.0,1,0,1,0,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,216.3,1,0,0,0.0,10.4,0,2,1,32.05,18,0,0,19.0,0,0,0,0,1,0,0,0,2,0,0.0,0,0,0.430008,0,1,11,0,0,0.0,0,0,0,1,0.0,0,0,0,0,0,0,12,0,0,0.0,0,1,28.0,0,0,1,1,0,4,0,0.0,0
239,0,365.1,0.0,0,15,0,0,0,1,1,1.915056,0,0,8.3,0,25,0,0,1,1,0,0,23.400000000000002,0.0,0,1,0,0,1,1,0,1,0,1,0.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,123.15,0,0,0,0.0,17.1,1,8,1,26.25,24,0,0,31.0,0,0,0,0,0,1,1,0,8,0,70.0,0,0,5.338944000000001,0,0,19,0,0,7.0,1,0,0,0,1.0,0,0,0,0,0,0,-1,0,0,3.0,0,1,26.0,0,0,0,1,1,1,0,0.0,0
240,0,1275.40625,1703.05,0,66,0,0,0,0,0,4.58127075,1,0,24.8,1,47,0,0,0,1,0,0,15.1,26.0,0,0,0,0,1,1,0,0,0,0,16.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1641.3,0,0,0,0.0,29.400000000000002,1,21,1,43.85,20,0,0,66.0,0,0,0,0,1,0,0,0,29,0,755.0,1,0,3.089459999999999,0,0,11,0,1,12.0,1,0,0,1,0.0,0,0,0,0,0,0,11,0,1,10.0,0,0,24.0,0,1,0,1,0,6,1,0.0,0
241,0,0.0,2171.75,0,70,0,0,0,0,0,1.418456,0,0,32.825,0,66,1,0,0,1,0,0,10.4,31.5,1,0,1,0,0,1,0,1,1,0,19.0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,2126.825,0,0,0,0.0,17.8,1,27,1,0.0,19,0,0,23.0,0,0,0,0,0,0,0,0,36,0,2370.0,0,1,0.973544,0,0,13,0,0,34.5,0,0,0,1,1.0,0,0,0,1,0,0,17,1,1,32.0,0,0,28.0,0,1,0,1,0,3,1,0.0,0
242,0,26.1,0.0,0,2,0,1,0,0,0,0.21021,0,0,14.1,0,18,0,0,1,1,1,0,4.9,0.0,0,1,0,0,1,1,0,1,0,0,0.0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,28.65,0,0,0,0.0,9.1,0,0,0,30.55,14,0,0,15.0,0,0,1,0,0,0,0,0,0,1,5.0,0,0,0.52479,0,0,13,0,1,12.5,0,0,0,0,1.0,0,0,0,1,0,0,10,0,0,0.0,0,0,17.0,0,0,0,1,0,4,0,0.0,0
243,1,0.0,1203.5,0,50,0,0,0,0,0,0.14952000000000001,1,0,5.65,0,25,0,0,0,1,0,0,8.9,24.25,0,1,1,0,0,1,0,1,0,0,7.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,264.1,0,0,0,0.0,13.100000000000001,0,7,1,0.0,25,1,0,21.0,0,0,1,0,1,1,0,0,7,0,810.0,1,0,1.71948,0,0,10,0,1,15.75,0,0,0,1,9.0,0,0,6,0,0,1,10,0,0,3.0,0,0,28.0,0,0,1,1,0,4,1,0.0,0
244,0,0.0,422.85,0,19,0,0,0,0,0,4.58127075,0,0,15.25,0,68,0,0,1,1,0,0,5.0,21.5,0,1,1,0,0,1,1,0,0,0,30.0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,322.45,0,0,0,0.0,63.949999999999996,0,9,1,0.0,27,0,1,131.5,0,0,0,0,0,0,0,0,10,0,480.0,0,0,4.313400000000001,0,0,16,1,0,25.75,0,0,0,1,0.0,0,1,0,0,0,1,-1,0,0,19.0,0,0,29.0,0,1,0,1,0,1,1,0.0,0
245,0,0.0,64.3,0,5,1,0,0,0,0,0.132288,0,0,4.35,1,61,0,0,0,1,0,0,10.6,12.75,1,1,1,0,1,1,0,0,0,0,20.0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,23.25,0,0,0,105.85,-1.0,1,3,0,0.0,12,1,0,32.0,0,0,0,1,0,0,0,0,8,0,40.0,0,1,3.259712,1,1,18,0,0,8.5,0,0,1,1,0.0,0,0,0,1,0,0,-1,0,0,13.0,0,0,16.0,0,1,0,1,1,1,1,22.5,0
246,0,0.0,2213.625,0,72,0,0,0,0,0,4.58127075,0,0,32.825,0,49,0,0,0,1,0,0,8.3,46.75,0,1,1,0,1,1,1,0,0,0,17.0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,2126.825,0,0,0,224.90625,63.949999999999996,0,29,1,0.0,19,0,1,131.5,0,0,0,0,1,1,0,0,31,0,2700.0,1,0,9.0636,0,1,15,1,1,38.0,0,0,0,1,0.0,0,1,0,0,0,1,11,0,0,12.0,0,0,33.0,0,0,0,1,0,5,1,41.05,0
247,0,555.2,256.8,0,13,0,0,0,0,0,1.391376,1,0,2.65,1,26,0,0,1,1,0,0,10.100000000000001,16.75,0,0,1,0,1,1,0,0,1,0,0.0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,27.5,0,0,0,224.90625,28.200000000000003,0,6,1,45.55,25,0,0,82.0,0,0,0,0,0,0,0,0,8,0,215.0,0,0,6.890624,1,1,17,1,1,17.75,0,0,0,1,0.0,0,0,0,1,0,0,19,0,0,6.0,0,0,38.0,0,0,0,1,1,2,1,38.95,0
248,0,0.0,2187.45,1,71,1,0,0,0,0,4.58127075,0,0,22.7,0,62,0,0,0,1,0,0,26.200000000000003,30.5,0,0,1,1,1,0,1,0,0,1,30.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1674.2,0,0,0,0.0,63.949999999999996,0,30,1,0.0,18,0,0,131.5,0,0,1,1,0,0,0,0,39,0,2700.0,0,0,9.316497750000002,0,0,13,0,0,54.0,0,1,0,0,8.0,0,1,0,0,0,1,-1,0,0,39.0,0,0,33.0,1,0,0,1,0,1,1,0.0,0
